V,E,ElogE,VlogV,ElogV,VlogE,Iterations
593, 131646, 2.23881e+06, 5462.65, 1.21271e+06, 10084.7, 4741014
593, 140422, 2.40113e+06, 5462.65, 1.29355e+06, 10139.9, 5083209
593, 149198, 2.56425e+06, 5462.65, 1.3744e+06, 10191.8, 5426987
593, 157975, 2.72812e+06, 5462.65, 1.45525e+06, 10240.7, 5772295
593, 166751, 2.89269e+06, 5462.65, 1.53609e+06, 10287, 6118972
594, 70448, 1.13451e+06, 5473.31, 649130, 9565.94, 2410022
594, 79254, 1.2898e+06, 5473.31, 730272, 9666.87, 2738197
594, 88060, 1.44649e+06, 5473.31, 811413, 9757.16, 3069201
594, 96866, 1.60446e+06, 5473.31, 892554, 9838.84, 3402750
594, 105672, 1.76358e+06, 5473.31, 973696, 9913.4, 3738612
594, 114478, 1.92377e+06, 5473.31, 1.05484e+06, 9982, 4076594
594, 123284, 2.08493e+06, 5473.31, 1.13598e+06, 10045.5, 4416532
594, 132090, 2.247e+06, 5473.31, 1.21712e+06, 10104.6, 4758287
594, 140896, 2.40992e+06, 5473.31, 1.29826e+06, 10159.9, 5101737
594, 149702, 2.57364e+06, 5473.31, 1.3794e+06, 10211.9, 5446776
594, 158508, 2.7381e+06, 5473.31, 1.46054e+06, 10260.9, 5793311
594, 167314, 2.90327e+06, 5473.31, 1.54168e+06, 10307.2, 6141258
595, 70686, 1.13869e+06, 5483.96, 651495, 9584.94, 2418851
595, 79521, 1.29453e+06, 5483.96, 732925, 9686.03, 2748193
595, 88357, 1.4518e+06, 5483.96, 814364, 9776.48, 3080410
595, 97193, 1.61035e+06, 5483.96, 895803, 9858.3, 3415182
595, 106029, 1.77006e+06, 5483.96, 977242, 9932.99, 3752274
595, 114864, 1.93081e+06, 5483.96, 1.05867e+06, 10001.7, 4091455
595, 123700, 2.09257e+06, 5483.96, 1.14011e+06, 10065.3, 4432637
595, 132536, 2.25524e+06, 5483.96, 1.22155e+06, 10124.5, 4775642
595, 141372, 2.41875e+06, 5483.96, 1.30299e+06, 10179.9, 5120348
595, 150207, 2.58305e+06, 5483.96, 1.38442e+06, 10232, 5466610
595, 159043, 2.74811e+06, 5483.96, 1.46586e+06, 10281, 5814411
595, 167879, 2.91389e+06, 5483.96, 1.5473e+06, 10327.5, 6163629
596, 70924, 1.14287e+06, 5494.62, 653860, 9603.94, 2427683
596, 79789, 1.29928e+06, 5494.62, 735588, 9705.21, 2758229
596, 88655, 1.45713e+06, 5494.62, 817325, 9795.8, 3091660
596, 97520, 1.61624e+06, 5494.62, 899053, 9877.75, 3427616
596, 106386, 1.77653e+06, 5494.62, 980790, 9952.57, 3765939
596, 115251, 1.93788e+06, 5494.62, 1.06252e+06, 10021.4, 4106358
596, 124117, 2.10023e+06, 5494.62, 1.14426e+06, 10085.1, 4448785
596, 132982, 2.26347e+06, 5494.62, 1.22598e+06, 10144.4, 4793002
596, 141848, 2.42758e+06, 5494.62, 1.30772e+06, 10199.9, 5138964
596, 150713, 2.59248e+06, 5494.62, 1.38945e+06, 10252.1, 5486487
596, 159579, 2.75815e+06, 5494.62, 1.47119e+06, 10301.2, 5835555
596, 168444, 2.92451e+06, 5494.62, 1.55291e+06, 10347.7, 6186005
597, 71162, 1.14705e+06, 5505.29, 656227, 9622.94, 2436517
597, 80057, 1.30403e+06, 5505.29, 738253, 9724.38, 2768268
597, 88953, 1.46245e+06, 5505.29, 820288, 9815.13, 3102914
597, 97848, 1.62215e+06, 5505.29, 902314, 9897.22, 3440093
597, 106743, 1.78301e+06, 5505.29, 984340, 9972.16, 3779608
597, 115638, 1.94495e+06, 5505.29, 1.06637e+06, 10041.1, 4121265
597, 124534, 2.10788e+06, 5505.29, 1.1484e+06, 10104.9, 4464936
597, 133429, 2.27172e+06, 5505.29, 1.23043e+06, 10164.4, 4810404
597, 142324, 2.43642e+06, 5505.29, 1.31245e+06, 10219.9, 5157584
597, 151220, 2.60194e+06, 5505.29, 1.39449e+06, 10272.2, 5506409
597, 160115, 2.76819e+06, 5505.29, 1.47651e+06, 10321.4, 5856705
597, 169010, 2.93515e+06, 5505.29, 1.55854e+06, 10367.9, 6208427
598, 71401, 1.15125e+06, 5515.95, 658603, 9641.95, 2445391
598, 80326, 1.3088e+06, 5515.95, 740927, 9743.56, 2778347
598, 89251, 1.46778e+06, 5515.95, 823251, 9834.46, 3114170
598, 98176, 1.62806e+06, 5515.95, 905576, 9916.68, 3452572
598, 107101, 1.78951e+06, 5515.95, 987900, 9991.75, 3793319
598, 116026, 1.95203e+06, 5515.95, 1.07022e+06, 10060.8, 4136214
598, 124952, 2.11556e+06, 5515.95, 1.15256e+06, 10124.7, 4481131
598, 133877, 2.28e+06, 5515.95, 1.23488e+06, 10184.3, 4827850
598, 142802, 2.44529e+06, 5515.95, 1.31721e+06, 10239.9, 5176287
598, 151727, 2.61139e+06, 5515.95, 1.39953e+06, 10292.2, 5526335
598, 160652, 2.77825e+06, 5515.95, 1.48185e+06, 10341.6, 5877899
598, 169577, 2.94582e+06, 5515.95, 1.56418e+06, 10388.2, 6230894
599, 71640, 1.15544e+06, 5526.62, 660980, 9660.96, 2454267
599, 80595, 1.31357e+06, 5526.62, 743603, 9762.74, 2788428
599, 89550, 1.47313e+06, 5526.62, 826225, 9853.79, 3125466
599, 98505, 1.63399e+06, 5526.62, 908848, 9936.16, 3465093
599, 107460, 1.79603e+06, 5526.62, 991470, 10011.4, 3807071
599, 116415, 1.95914e+06, 5526.62, 1.07409e+06, 10080.5, 4151205
599, 125370, 2.12325e+06, 5526.62, 1.15672e+06, 10144.6, 4497329
599, 134325, 2.28828e+06, 5526.62, 1.23934e+06, 10204.2, 4845300
599, 143280, 2.45417e+06, 5526.62, 1.32196e+06, 10260, 5194995
599, 152235, 2.62087e+06, 5526.62, 1.40458e+06, 10312.3, 5546306
599, 161190, 2.78833e+06, 5526.62, 1.48721e+06, 10361.7, 5899138
599, 170145, 2.95651e+06, 5526.62, 1.56983e+06, 10408.5, 6253405
600, 71880, 1.15966e+06, 5537.29, 663367, 9679.98, 2463182
600, 80865, 1.31836e+06, 5537.29, 746288, 9781.94, 2798550
600, 89850, 1.4785e+06, 5537.29, 829209, 9873.14, 3136803
600, 98835, 1.63994e+06, 5537.29, 912130, 9955.64, 3477654
600, 107820, 1.80256e+06, 5537.29, 995051, 10031, 3820865
600, 116805, 1.96627e+06, 5537.29, 1.07797e+06, 10100.2, 4166239
600, 125790, 2.13097e+06, 5537.29, 1.16089e+06, 10164.4, 4513609
600, 134775, 2.29659e+06, 5537.29, 1.24381e+06, 10224.1, 4862833
600, 143760, 2.46308e+06, 5537.29, 1.32673e+06, 10280, 5213786
600, 152745, 2.63039e+06, 5537.29, 1.40966e+06, 10332.5, 5566360
600, 161730, 2.79845e+06, 5537.29, 1.49258e+06, 10381.9, 5920461
600, 170715, 2.96724e+06, 5537.29, 1.5755e+06, 10428.7, 6276002
601, 72120, 1.16388e+06, 5547.96, 665756, 9699.01, 2472100
601, 81135, 1.32315e+06, 5547.96, 748975, 9801.13, 2808674
601, 90150, 1.48387e+06, 5547.96, 832195, 9892.48, 3148144
601, 99165, 1.6459e+06, 5547.96, 915414, 9975.12, 3490219
601, 108180, 1.8091e+06, 5547.96, 998634, 10050.6, 3834663
601, 117195, 1.97339e+06, 5547.96, 1.08185e+06, 10120, 4181277
601, 126210, 2.13869e+06, 5547.96, 1.16507e+06, 10184.2, 4529893
601, 135225, 2.30491e+06, 5547.96, 1.24829e+06, 10244, 4880369
601, 144240, 2.472e+06, 5547.96, 1.33151e+06, 10300, 5232581
601, 153255, 2.63991e+06, 5547.96, 1.41473e+06, 10352.6, 5586419
601, 162270, 2.80858e+06, 5547.96, 1.49795e+06, 10402.1, 5941789
601, 171285, 2.97797e+06, 5547.96, 1.58117e+06, 10449, 6298604
602, 72360, 1.1681e+06, 5558.64, 668145, 9718.03, 2481020
602, 81405, 1.32795e+06, 5558.64, 751663, 9820.32, 2818800
602, 90450, 1.48924e+06, 5558.64, 835181, 9911.83, 3159487
602, 99495, 1.65185e+06, 5558.64, 918699, 9994.61, 3502787
602, 108540, 1.81564e+06, 5558.64, 1.00222e+06, 10070.2, 3848464
602, 117585, 1.98052e+06, 5558.64, 1.08574e+06, 10139.7, 4196318
602, 126630, 2.14641e+06, 5558.64, 1.16925e+06, 10204.1, 4546181
602, 135675, 2.31323e+06, 5558.64, 1.25277e+06, 10264, 4897910
602, 144720, 2.48092e+06, 5558.64, 1.33629e+06, 10320, 5251381
602, 153765, 2.64943e+06, 5558.64, 1.41981e+06, 10372.7, 5606483
602, 162810, 2.8187e+06, 5558.64, 1.50333e+06, 10422.3, 5963122
602, 171855, 2.9887e+06, 5558.64, 1.58684e+06, 10469.3, 6321211
603, 72601, 1.17234e+06, 5569.32, 670544, 9737.06, 2489979
603, 81676, 1.33276e+06, 5569.32, 754361, 9839.53, 2828967
603, 90751, 1.49464e+06, 5569.32, 838178, 9931.18, 3170871
603, 99826, 1.65782e+06, 5569.32, 921994, 10014.1, 3515397
603, 108901, 1.8222e+06, 5569.32, 1.00581e+06, 10089.8, 3862307
603, 117976, 1.98768e+06, 5569.32, 1.08963e+06, 10159.4, 4211401
603, 127052, 2.15417e+06, 5569.32, 1.17345e+06, 10223.9, 4562551
603, 136127, 2.32159e+06, 5569.32, 1.25727e+06, 10283.9, 4915534
603, 145202, 2.48988e+06, 5569.32, 1.34109e+06, 10340.1, 5270264
603, 154277, 2.65899e+06, 5569.32, 1.4249e+06, 10392.8, 5626631
603, 163352, 2.82887e+06, 5569.32, 1.50872e+06, 10442.5, 5984540
603, 172427, 2.99948e+06, 5569.32, 1.59254e+06, 10489.6, 6343904
604, 72842, 1.17658e+06, 5580, 672944, 9756.1, 2498941
604, 81947, 1.33757e+06, 5580, 757060, 9858.73, 2839137
604, 91053, 1.50005e+06, 5580, 841184, 9950.55, 3182295
604, 100158, 1.66382e+06, 5580, 925300, 10033.6, 3528047
604, 109263, 1.82878e+06, 5580, 1.00942e+06, 10109.4, 3876191
604, 118368, 1.99485e+06, 5580, 1.09353e+06, 10179.2, 4226527
604, 127474, 2.16194e+06, 5580, 1.17766e+06, 10243.7, 4578925
604, 136579, 2.32995e+06, 5580, 1.26177e+06, 10303.9, 4933162
604, 145684, 2.49884e+06, 5580, 1.34589e+06, 10360.1, 5289151
604, 154790, 2.66857e+06, 5580, 1.43001e+06, 10412.9, 5646823
604, 163895, 2.83906e+06, 5580, 1.51413e+06, 10462.7, 6006002
604, 173000, 3.01027e+06, 5580, 1.59824e+06, 10509.8, 6366641
605, 73084, 1.18084e+06, 5590.68, 675354, 9775.15, 2507942
605, 82219, 1.3424e+06, 5590.68, 759769, 9877.95, 2849346
605, 91355, 1.50546e+06, 5590.68, 844192, 9969.91, 3193722
605, 100490, 1.66981e+06, 5590.68, 928607, 10053.1, 3540701
605, 109626, 1.83538e+06, 5590.68, 1.01303e+06, 10129, 3890118
605, 118761, 2.00204e+06, 5590.68, 1.09745e+06, 10198.9, 4241696
605, 127897, 2.16972e+06, 5590.68, 1.18187e+06, 10263.6, 4595341
605, 137032, 2.33834e+06, 5590.68, 1.26628e+06, 10323.8, 4950833
605, 146168, 2.50784e+06, 5590.68, 1.35071e+06, 10380.1, 5308122
605, 155303, 2.67816e+06, 5590.68, 1.43512e+06, 10433.1, 5667020
605, 164439, 2.84927e+06, 5590.68, 1.51955e+06, 10483, 6027509
605, 173574, 3.02109e+06, 5590.68, 1.60396e+06, 10530.1, 6389424
606, 73326, 1.1851e+06, 5601.36, 677765, 9794.19, 2516946
